,dice,jaccard,acc,precision,recall,fpr,fnr,nfpr,kap,auc,inf,mk,hd,msd,mdsd,stdsd,hd95
0,0.9654387521932463,0.9331866568943642,0.9884134928385416,0.9332140278871935,0.9999685398212163,0.013817585934719425,3.142875003366805e-05,0.07156326607580615,0.9584888440087368,0.9930754926576234,0.9861509853152469,0.9332079019429678,1.3416424989700317,0.6819831449844794,0.6708186864852905,0.2838923624485671,1.081667184829712
1,0.9836946125425896,0.9679124254212541,0.98431396484375,0.9709430867642561,0.9967855199212935,0.0269558479187079,0.003214469363808617,0.02983027601577233,0.9782615630104815,0.9849148413587417,0.9698296827174835,0.9679667883144183,5.433229446411133,0.5775839393841009,0.5999984741210938,0.5050979609150698,1.2369318008422852
2,0.9663497469115835,0.9348904467679008,0.9906565348307291,0.9442614396698847,0.9894961552501723,0.009161464132829674,0.010503807236230362,0.058408673144014704,0.9609283312852902,0.99016736431547,0.98033472863094,0.9426014665960154,1.9209353923797607,0.6060107858370336,0.5999984741210938,0.32239403992571286,1.2000041961669923
3,0.9611350009486992,0.925177960395638,0.9908599853515625,0.9308365409561166,0.9934721902230086,0.009475327363808225,0.006527765066271793,0.07381740141285881,0.9559622513078133,0.99199845378496,0.98399690756992,0.9299913643916544,1.7492876052856445,0.6451214810917517,0.6000022888183594,0.3200020550960535,1.2000007629394531
4,0.9840302849520062,0.9685626159688444,0.9901326497395834,0.9690022864206368,0.9995317401998104,0.013975586477775116,0.00046824307722259813,0.03197431352219138,0.9816642743714433,0.9927780852225011,0.9855561704450023,0.9687947809705344,1.236935019493103,0.4436324788521957,0.42426300048828125,0.25090673510734324,0.899993896484375
5,0.975676538256821,0.9525082405087439,0.9900614420572916,0.9534351655937339,0.9989803466994559,0.01216180144517149,0.001019627809848896,0.048789191944940094,0.9694356549493164,0.9934092853724898,0.9868185707449796,0.9531779606795245,1.5000009536743164,0.5033056164413888,0.5999984741210938,0.278072841438018,0.9000015258789062
6,0.9820432252736261,0.9647199661671277,0.9868214925130209,0.9659036554933994,0.9987313081656144,0.019901645447515316,0.0012686777379662005,0.035255145193120944,0.9771119930973333,0.9894148384072592,0.9788296768145185,0.9651734870086717,1.5000022649765015,0.5009854110896167,0.5999984741210938,0.2581301202499117,0.9000015258789062
7,0.9772438692515427,0.9555003777258139,0.9897867838541666,0.9557969196232118,0.9996753767754377,0.012992089986890044,0.0003246000388453504,0.04623232089033156,0.9706640293311151,0.9933416549871323,0.9866833099742646,0.9557045303504859,1.2727917432785034,0.4926307342713937,0.5999908447265625,0.2294645038462062,0.8999977111816406
8,0.9818239181093043,0.9642967808535753,0.9865366617838541,0.9698696163516664,0.9940765734019775,0.017812174049144484,0.005923412693297746,0.030882393837425956,0.9766884385097879,0.9881322066287789,0.9762644132575578,0.9664032557753668,3.3000001907348633,0.5623792302472297,0.42426836490631104,0.4837972240337072,1.2000045776367188
9,0.9701466907163344,0.9420241523437343,0.9866790771484375,0.9421492883867055,0.9998590023763775,0.016962355534594277,0.000140974127934632,0.061394234158032,0.9615832479528176,0.9914483351687355,0.9828966703374711,0.9421096895941365,1.5000009536743164,0.6059668542393446,0.5999999046325684,0.3006911837416648,1.1999969482421875
